StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1,Q1_11_TEXT,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q16_1,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q8,Q11,Q11_11_TEXT,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_15,Q14_16,Q14_17,Q14_18,Q14_19,Q14_20,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q18,Q19,Q21,Q22,Q24,Q25,Q27,Q26
2017-04-01 07:28:35,2017-04-01 07:33:13,0,82.12.113.99,100,278,1,2017-04-01 07:33:14,R_33wHinian5uzvXd,,,,,53.649993896484,-1.7832946777344,anonymous,8,,4,4,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,4,7,7,2,4,2,4,4,5,5,3,5,4,5,5,1,3,1,5,1,3,2,1,3,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,,,,2,1993,3
2017-04-01 07:35:15,2017-04-01 07:38:19,0,80.113.34.18,100,183,1,2017-04-01 07:38:20,R_2PdsIVz5Pm8w9LZ,,,,,51.915802001953,4.5144958496094,anonymous,10,,4,4,4,5,6,4,4,7,6,5,6,5,4,4,6,6,5,7,6,5,6,5,5,5,5,5,5,6,7,7,5,5,6,7,7,5,4,2,4,4,4,5,4,5,4,5,5,2,4,1,4,2,4,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,1993,3
2017-04-01 07:51:29,2017-04-01 07:59:40,0,174.208.9.168,100,491,1,2017-04-01 07:59:42,R_1g0XqrSaXuzprpY,,,,,40.760803222656,-111.89109802246,anonymous,2,,2,,2,7,5,2,2,6,6,6,6,6,6,6,6,5,4,7,4,4,5,6,7,5,6,5,5,3,7,7,4,6,5,6,5,5,3,5,2,5,1,5,2,4,4,4,3,2,3,2,3,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1989,1
2017-04-01 08:07:15,2017-04-01 08:11:33,0,205.185.96.182,100,257,1,2017-04-01 08:11:34,R_2PBYw9kDftIOEt3,,,,,43.783203125,-111.76560211182,anonymous,12,,,,,7,7,,,,6,,7,6,,6,,7,7,7,6,7,7,7,7,5,5,6,6,6,6,7,4,4,4,6,6,6,4,5,3,4,3,4,3,4,3,5,4,4,5,2,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1992,1
2017-04-01 08:29:45,2017-04-01 08:37:20,0,107.77.228.39,100,455,1,2017-04-01 08:37:21,R_3OjiJuHA1rZmWoj,,,,,34.054397583008,-118.2440032959,anonymous,4,,6,5,4,4,6,4,4,7,6,4,4,6,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,6,4,4,3,4,3,3,3,4,4,5,3,3,4,3,3,3,3,3,,8,,6,4,4,4,6,4,4,6,4,4,6,6,4,4,5,6,5,5,3,5,5,6,6,6,5,6,5,6,6,5,5,4,5,6,5,4,,,,,2,1971,2
2017-04-01 08:35:51,2017-04-01 08:44:44,0,107.77.228.70,100,532,1,2017-04-01 08:44:45,R_2f2niDoZfAgCg17,,,,,34.054397583008,-118.2440032959,anonymous,8,,5,4,5,4,6,3,3,6,6,5,6,6,4,6,6,5,5,4,3,6,5,5,6,4,6,6,6,5,5,6,6,6,4,5,6,5,4,4,4,4,3,3,2,4,3,4,4,3,2,2,4,2,4,2,1,10,,5,5,6,6,6,4,4,6,5,5,6,5,4,6,5,5,5,5,6,6,6,6,6,4,6,6,6,5,6,6,4,5,4,6,5,1,3,,,,2,1993,3
2017-04-01 08:50:02,2017-04-01 08:54:09,0,66.219.236.173,100,247,1,2017-04-01 08:54:10,R_3oX9djDLYIctmpy,,,,,40.339294433594,-111.57089996338,anonymous,5,,6,6,5,5,6,6,7,5,5,5,6,6,5,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,5,7,6,6,4,5,6,6,4,4,4,4,3,4,2,4,4,4,3,3,3,2,3,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1991,1
2017-04-01 09:04:26,2017-04-01 09:12:35,0,94.54.35.54,100,489,1,2017-04-01 09:12:36,R_81efCbn0CbQInsJ,,,,,39.911697387695,32.840301513672,anonymous,12,,1,1,1,5,6,1,1,7,7,4,7,7,5,7,7,7,7,7,6,6,7,7,7,7,7,5,6,6,6,7,6,7,6,7,6,6,4,5,4,5,2,4,5,4,3,4,5,3,3,3,3,3,3,4,1,12,,1,4,1,1,7,4,4,7,7,4,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,5,7,7,7,7,4,7,4,7,7,1,3,,,,2,1995,3
2017-04-01 09:15:51,2017-04-01 09:20:19,0,107.188.144.232,100,267,1,2017-04-01 09:20:19,R_yW3n7jUyoOlnuXT,,,,,40.339294433594,-111.57089996338,anonymous,7,,1,1,1,1,5,3,2,5,5,4,5,4,3,2,5,5,5,5,3,2,6,6,6,4,5,3,4,2,7,6,6,6,5,4,7,6,3,4,4,4,3,4,3,3,3,4,4,3,3,3,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Content Creation,4,,1,1990,2
2017-04-01 09:17:45,2017-04-01 09:22:01,0,107.188.158.119,100,256,1,2017-04-01 09:22:02,R_3HBUIckXUHWaUOd,,,,,40.22639465332,-111.69699859619,anonymous,3,,3,1,1,2,5,4,4,5,3,7,6,6,1,1,1,1,3,3,5,5,6,3,3,1,1,1,1,3,5,7,7,6,2,7,5,3,5,4,2,4,4,3,2,4,4,3,2,4,2,2,3,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,1992,1
2017-04-01 09:12:58,2017-04-01 09:23:32,0,174.208.10.180,100,634,1,2017-04-01 09:23:33,R_277EF9OeKYV79po,,,,,40.658294677734,-111.92310333252,anonymous,10,,5,6,5,6,7,5,6,7,6,6,7,7,5,5,7,6,5,5,6,5,7,6,7,5,6,5,6,6,7,7,6,5,4,5,6,3,5,4,3,4,4,4,4,5,5,5,4,1,3,1,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1995,1
2017-04-01 09:22:24,2017-04-01 09:30:33,0,45.56.24.65,100,488,1,2017-04-01 09:30:33,R_1JCodW2SDN0ONxP,,,,,40.21809387207,-111.61329650879,anonymous,3,,3,6,6,7,7,7,7,7,6,7,7,7,6,6,7,5,2,6,7,5,6,6,7,7,5,7,7,6,7,7,7,7,4,5,7,2,5,2,5,5,4,5,5,5,5,5,4,1,3,1,5,1,4,1,1,7,,1,7,7,7,5,6,5,6,7,7,6,5,6,5,5,7,6,7,7,7,7,7,7,6,5,5,5,5,7,7,5,3,4,6,7,1,1,,,,1,1992,1
2017-04-01 10:27:17,2017-04-01 10:34:35,0,107.188.152.209,100,437,1,2017-04-01 10:34:36,R_31jFGQKU84vC4vH,,,,,40.339294433594,-111.57089996338,anonymous,6,,6,5,5,4,6,5,5,7,7,5,7,6,6,7,7,6,5,6,7,6,6,5,5,6,5,6,7,6,7,7,6,7,4,5,4,2,4,5,4,5,4,4,4,5,5,5,4,2,3,1,5,1,3,2,1,1,,6,5,5,4,6,5,5,7,7,5,7,7,6,6,7,5,4,5,4,5,7,5,5,5,4,6,6,5,7,7,6,7,3,5,5,1,3,,,,1,2013,1
2017-04-01 10:27:17,2017-04-01 10:37:02,0,99.239.24.106,100,585,1,2017-04-01 10:37:03,R_XNfnbUXNN4z38Vb,,,,,43.656402587891,-79.386001586914,anonymous,5,,5,5,4,5,5,4,4,3,6,4,6,6,4,4,5,3,2,4,4,4,1,1,1,3,2,2,5,3,2,2,4,4,1,3,3,3,5,4,4,4,3,4,2,3,3,4,4,3,3,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,1989,3
2017-04-01 10:35:18,2017-04-01 10:39:02,0,24.11.89.98,100,224,1,2017-04-01 10:39:03,R_3scS0Fr1NckwTwY,,,,,41.247100830078,-112.13159942627,anonymous,4,,3,3,4,2,6,5,3,7,7,6,5,6,3,3,6,7,7,6,5,7,6,7,6,6,7,7,5,5,7,7,6,4,1,5,5,4,4,4,3,4,3,3,4,3,4,4,3,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1993,3
2017-04-01 12:34:50,2017-04-01 12:40:09,0,80.135.103.27,100,318,1,2017-04-01 12:40:10,R_3lKwpt1wR5FG7rZ,,,,,51.536407470703,9.9389953613281,anonymous,2,,4,4,7,7,7,4,4,7,7,4,7,7,4,4,7,7,7,7,7,7,7,5,5,5,6,6,6,6,4,7,1,1,1,6,6,4,4,5,4,5,5,5,3,5,5,5,5,1,1,1,4,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Publishing,1,,2,1989,2
2017-04-01 12:53:37,2017-04-01 13:01:58,0,107.77.231.219,100,501,1,2017-04-01 13:01:59,R_x9kOMif6o7SOE7f,,,,,34.142501831055,-118.25509643555,anonymous,3,,4,4,4,6,5,5,5,6,5,6,6,5,4,4,5,5,2,5,5,6,5,2,3,3,3,2,6,5,5,7,6,6,2,6,6,2,5,4,4,4,4,5,3,4,5,5,4,1,2,1,4,2,5,2,1,6,,5,4,4,5,6,5,6,7,5,6,6,6,4,5,6,7,2,7,5,3,5,2,5,7,7,6,7,6,2,7,6,5,2,7,4,1,1,,,,1,1994,1
2017-04-01 13:09:26,2017-04-01 13:13:54,0,192.225.186.136,100,268,1,2017-04-01 13:13:55,R_2TmXL9jrLjNAxGh,,,,,43.783203125,-111.76560211182,anonymous,6,,5,5,5,5,6,5,5,6,5,5,6,6,5,5,6,3,3,4,6,5,6,4,6,4,4,6,5,4,4,6,4,4,3,4,5,5,3,4,2,4,4,4,2,4,4,4,3,2,2,2,4,2,3,2,1,4,,3,2,3,5,2,3,3,4,3,3,5,4,3,3,3,2,4,5,5,6,5,4,5,4,4,4,4,4,4,6,4,4,4,4,4,1,2,,,,2,1994,3
2017-04-01 13:46:42,2017-04-01 13:48:07,0,107.188.150.67,100,85,1,2017-04-01 13:48:08,R_31uzOl2rWMUcyJZ,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1994,1
2017-04-01 14:17:39,2017-04-01 14:30:02,0,67.237.233.135,100,742,1,2017-04-01 14:30:03,R_1LogBR9q8bxInsS,,,,,45.537704467773,-122.60060119629,anonymous,6,,2,2,1,1,3,1,1,6,5,5,5,5,1,5,5,7,7,7,2,6,5,5,6,7,7,6,7,7,5,7,5,5,2,7,6,5,4,5,4,5,2,4,4,5,4,5,5,1,3,1,5,1,3,2,1,4,,2,1,1,1,3,1,1,6,5,6,5,7,1,4,6,7,7,7,1,7,7,6,7,6,5,6,6,6,6,7,7,6,4,6,5,3,,,,3,1,1964,
2017-04-01 14:24:00,2017-04-01 14:33:25,0,66.219.218.25,100,565,1,2017-04-01 14:33:26,R_Q6OPy1RCfheLvwd,,,,,40.339294433594,-111.57089996338,anonymous,5,,7,4,4,5,7,5,6,6,6,4,6,6,6,7,7,7,4,6,2,4,3,2,2,6,5,6,7,7,4,6,4,4,2,2,2,3,4,4,3,4,3,5,4,5,4,5,4,2,2,1,3,1,4,3,1,10,,2,2,2,3,7,4,6,6,6,6,6,6,2,5,6,6,4,6,6,4,5,4,5,5,5,5,6,6,5,7,4,5,5,5,5,1,1,,,,1,1994,1
2017-04-01 15:05:49,2017-04-01 15:11:42,0,24.117.190.38,100,353,1,2017-04-01 15:11:43,R_2rlwbq6T5QrJw4u,,,,,42.759506225586,-114.36499786377,anonymous,3,,4,4,4,5,5,4,4,7,7,7,6,6,4,6,6,5,4,7,7,7,6,6,6,3,6,6,6,5,5,5,5,5,5,6,5,3,4,4,4,5,2,5,4,4,4,5,5,3,3,3,4,3,3,3,1,12,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,2,1992,3
2017-04-01 15:08:50,2017-04-01 15:12:28,0,107.188.138.246,100,217,1,2017-04-01 15:12:28,R_0ILegdPHAf0hYSR,,,,,40.339294433594,-111.57089996338,anonymous,6,,5,5,4,6,7,6,5,6,6,6,6,5,4,7,6,6,6,6,7,6,6,5,7,5,6,7,6,6,5,7,6,6,2,6,6,3,4,5,4,5,4,5,4,5,4,5,4,2,3,2,4,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,1992,1
2017-04-01 16:34:50,2017-04-01 16:37:56,0,107.188.140.46,100,186,1,2017-04-01 16:37:57,R_5v7yQZm8uyPqKRz,,,,,40.339294433594,-111.57089996338,anonymous,8,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1991,1
2017-04-01 17:09:59,2017-04-01 17:13:52,0,107.77.228.57,100,233,1,2017-04-01 17:13:53,R_2EyPJSm5XdB7jfJ,,,,,34.054397583008,-118.2440032959,anonymous,6,,5,3,3,3,5,5,6,6,6,6,6,6,3,3,5,6,6,7,6,5,6,5,6,6,6,6,7,6,7,6,6,5,4,4,3,3,4,5,4,4,4,4,3,4,4,5,4,2,3,2,4,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1993,1
2017-04-01 21:13:50,2017-04-01 21:27:27,0,24.237.10.191,100,817,1,2017-04-01 21:27:28,R_3DbFYEvum9VaA7a,,,,,58.581298828125,-134.7698059082,anonymous,8,,4,4,5,6,7,5,4,7,7,5,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,5,5,6,6,3,4,4,3,4,2,4,4,4,3,4,4,2,4,2,2,3,3,3,1,3,,5,4,5,6,7,7,5,6,5,5,6,7,5,6,6,6,5,6,6,5,7,6,6,6,6,6,7,6,5,6,6,6,4,7,6,2,,IT,2,,1,1960,2
2017-04-01 21:49:01,2017-04-01 21:57:15,0,66.219.235.240,100,493,1,2017-04-01 21:57:16,R_1nTUUO8SHsq0VDh,,,,,40.21809387207,-111.61329650879,anonymous,12,,5,4,4,4,7,4,4,5,4,4,5,5,4,6,4,5,5,4,5,5,5,5,5,5,5,6,5,6,6,7,4,4,3,4,4,5,3,4,3,3,4,3,3,4,4,4,4,3,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1993,1
2017-04-01 22:26:59,2017-04-01 22:30:08,0,173.117.230.2,100,188,1,2017-04-01 22:30:09,R_9BkYX5fGVf7O0Fz,,,,,43.605606079102,-116.54150390625,anonymous,2,,3,3,3,6,5,1,2,5,4,7,6,5,4,7,6,6,7,6,7,7,7,4,5,3,3,5,5,5,2,7,6,7,2,4,4,3,4,4,4,5,4,5,4,5,5,5,5,1,2,1,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,1994,1
2017-04-01 22:35:28,2017-04-01 22:39:35,0,45.56.48.109,100,247,1,2017-04-01 22:39:36,R_z0yeJeC903EfyzD,,,,,40.22639465332,-111.69699859619,anonymous,1,,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,4,3,4,1,3,1,3,1,2,1,3,1,4,4,4,1,5,5,1,1,12,,1,1,1,7,7,7,7,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,,1,1,2,,,,1,1995,1
2017-04-01 22:32:45,2017-04-01 22:43:35,0,45.56.57.109,100,650,1,2017-04-01 22:43:36,R_23TwFywvUrLjwNe,,,,,40.21809387207,-111.61329650879,anonymous,6,,3,3,3,5,5,4,4,5,4,4,5,5,4,4,5,5,5,6,6,6,6,5,6,6,6,5,5,5,6,7,6,6,5,6,6,6,4,5,4,4,4,4,3,4,4,4,4,2,4,2,3,3,3,3,1,8,,5,4,4,4,4,5,4,5,5,5,4,5,5,5,4,6,6,6,4,6,5,5,5,5,6,5,5,5,7,7,5,6,6,6,5,1,3,,,,2,1993,1
2017-04-01 22:44:42,2017-04-01 22:49:43,0,136.33.80.171,100,300,1,2017-04-01 22:49:43,R_1gCNexkY6vcybXu,,,,,39.270401000977,-94.464599609375,anonymous,2,,1,1,2,2,5,4,4,6,6,6,5,6,4,2,5,6,3,5,5,5,5,5,5,6,6,3,5,3,6,7,6,6,6,5,4,3,4,2,3,4,3,4,4,4,4,4,4,2,3,2,4,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,"Funeral ",4,,1,1984,2
2017-04-01 22:57:35,2017-04-01 23:00:15,0,174.52.68.48,100,159,1,2017-04-01 23:00:15,R_3M9bBpVn0Y9HOXe,,,,,40.339294433594,-111.57089996338,anonymous,9,,5,6,6,6,7,4,4,6,6,4,6,6,4,6,6,6,6,5,4,5,6,5,5,5,6,5,6,6,6,7,5,6,4,6,5,6,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,1993,1
2017-04-01 23:38:29,2017-04-01 23:47:57,0,66.87.126.63,100,568,1,2017-04-01 23:47:58,R_ulvjGUrK05vpcLT,,,,,40.658294677734,-111.92310333252,anonymous,5,,5,6,2,5,,7,6,5,6,5,6,6,6,6,6,6,6,6,4,4,2,1,1,6,6,6,6,6,4,6,4,4,2,1,1,3,4,4,3,4,4,4,3,4,4,5,4,3,2,2,2,3,3,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1994,2
2017-04-02 08:06:04,2017-04-02 08:11:22,0,68.3.55.150,100,317,1,2017-04-02 08:11:23,R_1EcAF8PYBgfsOT6,,,,,33.397201538086,-111.78579711914,anonymous,2,,5,5,5,5,7,5,5,5,6,5,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,6,5,7,6,6,6,6,6,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Financial Advice,1,,1,1990,3
2017-04-02 10:31:02,2017-04-02 10:45:49,0,174.52.88.185,100,887,1,2017-04-02 10:45:50,R_31nKv2rmXeZN3yq,,,,,40.393005371094,-111.78379821777,anonymous,1,,2,2,2,2,6,2,2,3,7,5,7,7,4,4,7,7,7,7,2,5,6,2,2,5,4,3,5,5,7,7,7,7,7,7,2,2,5,4,4,4,4,4,4,5,5,5,3,1,3,1,2,2,3,2,1,11,Direct mail,2,2,2,2,6,2,2,7,7,7,7,7,2,6,7,7,7,7,6,7,7,1,7,6,6,7,7,6,2,4,6,2,1,2,3,2,,Business Consulting,5,,1,1959,2
2017-04-02 12:24:23,2017-04-02 12:31:54,0,174.208.14.145,100,451,1,2017-04-02 12:31:55,R_2uHywTAOqlANcUF,,,,,40.760803222656,-111.89109802246,anonymous,2,,4,4,4,6,6,5,4,6,6,4,5,6,4,5,6,7,5,6,4,2,6,5,6,5,5,5,5,5,7,7,7,7,6,5,5,5,4,,4,4,4,4,3,4,4,4,4,2,3,2,4,2,3,3,1,1,,3,4,4,5,6,4,5,6,6,6,7,6,4,6,6,6,4,5,5,4,5,4,6,6,6,6,6,6,6,6,7,6,3,5,5,1,2,,,,1,1993,1
2017-04-02 13:30:41,2017-04-02 13:38:56,0,80.187.112.104,100,494,1,2017-04-02 13:38:58,R_3G8uv6glPEDXRiu,,,,,51.299301147461,9.4909973144531,anonymous,1,,4,4,4,5,6,6,7,6,7,7,7,7,4,6,7,6,6,6,6,6,6,5,6,5,5,5,6,5,5,7,6,5,4,6,4,3,4,3,3,3,3,3,3,4,4,4,4,2,4,2,4,2,3,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,1973,2
2017-04-02 13:41:07,2017-04-02 13:46:40,0,82.245.12.185,100,333,1,2017-04-02 13:46:41,R_OPwyRHJEAfDnxcd,,,,,46.166702270508,-1.1499938964844,anonymous,2,,4,4,4,4,4,4,4,5,6,5,6,6,5,4,6,7,6,7,4,4,6,6,7,6,5,6,7,6,6,7,6,6,4,5,6,4,3,4,2,4,4,4,4,4,3,4,3,2,3,3,3,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1996,3
2017-04-02 13:41:31,2017-04-02 13:47:53,0,96.248.217.140,100,382,1,2017-04-02 13:47:53,R_e8w7AFim0Nf1DJ7,,,,,36.90950012207,-76.18579864502,anonymous,1,,5,3,4,3,4,5,5,5,5,5,6,7,6,4,6,5,3,5,4,5,5,3,4,3,4,2,5,4,7,7,7,7,7,7,4,3,4,2,4,4,5,4,3,4,4,4,4,2,3,1,4,3,2,3,1,4,,5,5,4,3,6,3,5,5,5,3,4,5,2,6,6,6,1,5,3,7,7,3,7,5,5,5,5,5,6,7,7,6,4,6,5,4,,,,,1,1993,3
2017-04-02 14:39:42,2017-04-02 14:45:25,0,97.99.27.206,100,343,1,2017-04-02 14:45:26,R_3DecQ5K6UKsv6Pw,,,,,32.914306640625,-96.736602783203,anonymous,7,,3,3,3,3,3,3,5,5,4,5,6,5,4,3,4,5,4,6,5,6,6,6,6,6,5,3,5,4,5,6,6,6,6,5,5,4,5,5,4,5,4,5,4,4,4,4,4,2,3,2,2,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Strategy through content,4,,1,1987,3
2017-04-02 17:33:10,2017-04-02 17:36:57,0,75.169.238.27,100,227,1,2017-04-02 17:36:58,R_2xxGpbyjRhm7vRB,,,,,40.697402954102,-111.99610137939,anonymous,8,,2,2,2,2,5,2,2,5,5,2,2,2,2,2,2,6,6,7,7,7,7,4,7,7,7,6,5,5,5,7,5,4,4,7,7,6,4,5,3,5,4,4,3,5,5,5,5,2,4,1,4,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1992,3
2017-04-02 18:37:00,2017-04-02 18:41:11,0,50.160.109.70,100,251,1,2017-04-02 18:41:12,R_238fRyMPDfMJANz,,,,,40.339294433594,-111.57089996338,anonymous,3,,3,2,5,5,3,3,3,6,5,6,5,3,2,2,2,5,4,5,6,6,7,6,6,3,2,3,5,3,2,6,6,5,2,5,7,3,4,4,2,4,4,4,3,4,4,5,4,1,2,2,4,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1993,1
2017-04-02 22:53:25,2017-04-02 22:58:05,0,24.94.249.145,100,280,1,2017-04-02 22:58:06,R_2QfkniyUFzkfqVv,,,,,31.349700927734,-85.684600830078,anonymous,12,,,,,,,,,,,,,,,,,,,,,,6,7,6,4,7,7,6,5,7,7,7,7,7,6,6,5,3,4,4,5,2,4,5,5,4,5,5,1,3,2,4,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1992,3
2017-04-03 00:37:59,2017-04-03 00:46:03,0,66.219.236.163,100,484,1,2017-04-03 00:46:04,R_1rPpjyRdQg8Y4h1,,,,,40.356292724609,-111.73249816895,anonymous,5,,5,5,5,4,4,4,5,4,5,5,5,4,4,6,5,5,4,5,5,5,4,4,4,5,5,5,7,6,4,5,5,3,2,2,2,4,5,4,4,3,4,3,4,4,4,4,3,3,4,2,3,2,2,3,1,12,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,,,,1,1995,1
2017-04-03 00:45:55,2017-04-03 00:49:39,0,66.219.236.163,100,223,1,2017-04-03 00:49:39,R_3HprmKrxpaFeOj3,,,,,40.356292724609,-111.73249816895,anonymous,8,,6,4,6,6,7,4,4,6,6,4,4,4,4,4,6,5,5,5,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,4,3,3,4,3,3,4,4,4,3,4,3,3,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1997,1
2017-04-03 00:55:03,2017-04-03 00:55:24,1,,100,21,1,2017-04-03 00:55:25,R_O2yx8Bxh951pk2t,,,,,40.356292724609,-111.73249816895,preview,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3
2017-04-03 03:07:16,2017-04-03 03:08:24,0,174.52.138.107,100,68,1,2017-04-03 03:08:25,R_DqxFHJ6V44oSDN7,,,,,40.314300537109,-111.71160125732,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1993,3
2017-04-03 03:06:40,2017-04-03 03:08:33,0,67.199.185.176,100,113,1,2017-04-03 03:08:34,R_28NebSxTl8iuiBp,,,,,40.027801513672,-111.55470275879,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,4,4,3,3,4,4,4,4,4,3,2,4,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1994,2
2017-04-03 03:03:37,2017-04-03 03:09:04,0,66.219.212.106,100,326,1,2017-04-03 03:09:05,R_2CZysADKRl9uaIC,,,,,40.21809387207,-111.61329650879,anonymous,3,,5,5,5,6,6,5,5,7,7,5,6,7,5,6,7,6,6,6,4,7,6,6,6,3,5,5,6,5,5,6,6,6,5,6,6,5,4,3,3,4,4,4,3,4,3,5,4,4,3,2,3,3,3,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1995,1
